id_registro,ingresos_mensuales,egresos_mensuales,nivel_endeudamiento,capacidad_pago,tipo_credito,monto_solicitado,plazo_meses,antiguedad_laboral_anios,mora
1110,964.87,713.5,16.08,251.37,Consumo,3241.22,24,2.5,1
1111,1303.13,920.63,55.46,382.5,Microcrédito,4672.2,6,5.9,0
1112,779.86,563.46,67.49,216.4,Microcrédito,1373.54,6,3.3,1
1113,661.83,331.74,9.04,330.09,Microcrédito,1010.62,12,2.2,0
1114,1235.18,959.53,59.64,275.65,Consumo,5835.84,18,1.4,1
1115,578.62,353.74,58.95,224.88,Consumo,735.02,48,3.9,0
1116,827.08,481.66,32.25,345.42,Microcrédito,3292.59,6,1.0,0
1117,2400.09,1890.14,41.6,509.95,Vivienda,60000.0,60,3.0,1
1118,560.8,532.76,19.76,28.04,Microcrédito,2755.03,36,1.1,0
1119,1298.94,741.7,26.03,557.24,Consumo,3452.23,24,4.5,0
1120,1048.43,881.77,28.33,166.66,Microcrédito,7230.64,6,4.7,0
1121,572.01,280.88,20.25,291.13,Consumo,2312.91,12,2.5,0
1122,350.0,165.56,17.98,184.44,Comercial,3573.06,60,9.6,0
1123,1031.77,588.61,14.99,443.16,Consumo,4439.87,12,3.3,0
1124,350.0,246.04,51.55,103.96,Microcrédito,1584.79,36,1.4,0
1125,1235.11,715.51,41.72,519.6,Microcrédito,5327.36,12,5.6,0
1126,833.35,224.34,35.92,609.01,Consumo,3677.29,48,2.1,0
1127,712.13,234.91,13.72,477.22,Vivienda,16978.66,180,1.3,0
1128,753.61,641.7,49.19,111.91,Consumo,3184.3,18,3.8,1
1129,1158.58,669.51,20.83,489.07,Consumo,2609.32,12,4.3,0
1130,1252.43,681.42,40.57,571.01,Consumo,1624.39,24,1.8,0
1131,624.41,511.67,56.3,112.74,Microcrédito,3321.82,18,8.6,1
1132,502.05,395.31,15.72,106.74,Consumo,1302.34,48,1.2,0
1133,1062.43,602.46,35.85,459.97,Consumo,2033.98,12,4.4,0
1134,424.98,225.92,44.61,199.06,Consumo,1498.3,18,6.0,0
1135,967.54,680.42,40.6,287.12,Consumo,3254.03,36,1.2,0
1136,616.27,162.22,19.25,454.05,Consumo,2529.96,18,3.1,0
1137,980.39,591.34,42.82,389.05,Microcrédito,2771.37,18,1.5,0
1138,561.52,145.34,50.61,416.18,Microcrédito,2854.31,18,9.7,0
1139,1120.5,213.45,72.71,907.05,Consumo,2881.68,6,6.7,0
1140,849.15,288.53,24.98,560.62,Microcrédito,2101.03,36,3.6,0
1141,867.72,634.05,21.4,233.67,Consumo,2765.03,36,6.6,0
1142,2140.12,960.87,33.39,1179.25,Microcrédito,6284.84,12,7.1,0
1143,678.04,341.79,35.3,336.25,Consumo,2522.24,24,6.9,0
1144,713.93,533.46,68.3,180.47,Consumo,1666.33,48,7.8,0
1145,581.23,359.09,16.31,222.14,Comercial,6760.27,36,1.8,1
1146,850.13,525.13,29.91,325.0,Consumo,1460.78,18,5.2,0
1147,1407.98,812.45,55.6,595.53,Microcrédito,8941.75,12,1.0,0
1148,1597.68,1331.56,62.64,266.12,Comercial,11401.79,36,4.2,1
1149,722.4,459.99,66.89,262.41,Consumo,2413.79,24,7.2,0
1150,1563.83,508.1,5.96,1055.73,Microcrédito,4750.07,24,8.1,0
1151,627.91,291.37,37.49,336.54,Consumo,2970.43,36,2.3,0
1152,462.37,284.76,37.67,177.61,Microcrédito,1175.52,12,5.7,1
1153,585.79,339.18,24.5,246.61,Microcrédito,2351.14,36,2.6,0
1154,570.36,541.84,27.46,28.52,Consumo,1370.62,6,5.2,0
1155,1097.65,698.32,34.33,399.33,Consumo,3510.78,48,2.4,0
1156,995.76,511.4,41.46,484.36,Microcrédito,1400.58,24,4.8,0
1157,1818.7,475.04,60.16,1343.66,Microcrédito,5978.13,36,5.1,0
1158,697.36,371.22,34.43,326.14,Microcrédito,2314.13,6,9.1,0
1159,607.64,285.55,46.33,322.09,Comercial,4347.93,48,1.9,0
1160,1402.78,502.11,41.49,900.67,Comercial,9327.32,48,8.5,0
1161,403.12,200.42,18.63,202.7,Consumo,1253.89,36,5.1,0
1162,663.94,438.47,23.77,225.47,Consumo,1147.4,48,2.1,0
1163,1713.12,888.78,23.78,824.34,Consumo,3001.84,48,2.0,0
1164,1047.15,438.12,38.96,609.03,Vivienda,34001.14,180,1.8,0
1165,491.89,184.33,67.27,307.56,Consumo,1681.88,6,8.2,0
1166,790.4,284.47,20.53,505.93,Microcrédito,4187.46,24,1.7,0
1167,1854.56,1026.53,33.98,828.03,Consumo,7947.65,48,4.0,0
1168,840.45,338.77,51.95,501.68,Microcrédito,4053.3,36,2.8,0
1169,572.26,433.19,18.58,139.07,Microcrédito,3113.61,12,1.3,0
1170,777.68,577.98,20.4,199.7,Microcrédito,4471.14,18,5.1,0
1171,1501.29,1231.76,37.35,269.53,Microcrédito,9231.82,18,4.6,0
1172,1442.21,966.88,27.3,475.33,Consumo,5072.88,12,6.4,0
1173,1109.25,1000.21,45.26,109.04,Consumo,5538.75,6,7.7,1
1174,1244.58,654.12,37.32,590.46,Consumo,5472.28,18,1.9,0
1175,1550.62,704.7,17.01,845.92,Microcrédito,6606.19,36,5.5,0
1176,1307.56,859.68,46.69,447.88,Microcrédito,4764.09,12,3.2,0
1177,1096.72,432.19,38.45,664.53,Consumo,2629.11,36,1.1,0
1178,609.22,485.13,56.57,124.09,Microcrédito,2758.73,6,0.8,0
1179,764.15,219.65,18.03,544.5,Consumo,1160.29,24,4.9,0
1180,667.37,592.76,75.88,74.61,Microcrédito,4032.3,24,1.9,1
1181,729.93,419.96,35.39,309.97,Microcrédito,1528.88,36,2.4,1
1182,1199.14,579.18,47.77,619.96,Microcrédito,4597.39,24,1.7,1
1183,350.0,185.33,48.09,164.67,Consumo,1439.19,24,7.1,1
1184,694.77,288.68,2.0,406.09,Vivienda,7442.17,240,1.5,0
1185,1846.73,971.87,30.51,874.86,Vivienda,16002.58,120,2.2,0
1186,1477.39,1241.6,42.95,235.79,Consumo,4207.3,36,5.8,0
1187,832.81,588.62,29.31,244.19,Consumo,3109.93,6,2.8,0
1188,1427.25,1030.89,58.47,396.36,Consumo,5019.22,18,12.2,0
1189,560.15,329.3,27.14,230.85,Vivienda,17837.07,84,2.9,0
1190,1147.31,553.1,19.19,594.21,Vivienda,12375.12,60,4.6,0
1191,857.89,460.49,18.35,397.4,Vivienda,13072.42,240,3.9,0
1192,1077.09,664.71,36.8,412.38,Microcrédito,2870.45,36,10.0,0
1193,946.44,620.75,35.18,325.69,Consumo,4603.23,18,3.2,1
1194,1975.43,505.8,15.09,1469.63,Vivienda,18618.68,240,6.3,0
1195,815.11,335.86,19.22,479.25,Microcrédito,3114.18,18,7.9,0
1196,433.04,198.45,40.52,234.59,Consumo,1583.02,24,2.8,1
1197,1205.38,632.09,12.5,573.29,Microcrédito,5953.01,12,3.4,0
1198,1123.13,405.37,14.01,717.76,Consumo,2838.6,6,2.5,0
1199,1117.19,641.9,58.03,475.29,Comercial,7159.29,24,2.7,0
1200,1080.73,532.0,16.14,548.73,Consumo,4316.01,48,3.6,0
1201,813.17,493.54,21.06,319.63,Consumo,863.8,24,7.3,0
1202,492.88,468.24,58.96,24.64,Vivienda,15837.73,240,3.7,1
1203,938.51,422.25,36.97,516.26,Microcrédito,2729.86,36,3.9,0
1204,2053.45,912.29,56.02,1141.16,Consumo,3030.61,12,1.0,0
1205,949.97,540.56,18.99,409.41,Vivienda,15832.91,180,6.7,0
1206,403.8,187.56,15.19,216.24,Microcrédito,960.7,36,2.0,0
1207,768.77,442.83,39.32,325.94,Consumo,1896.57,24,5.3,0
1208,1136.93,510.89,18.65,626.04,Consumo,2212.21,18,1.0,0
1209,676.29,421.06,40.4,255.23,Consumo,1663.19,24,3.4,0
1210,1493.17,704.18,49.92,788.99,Vivienda,29596.31,60,0.8,0
1211,1424.67,854.32,11.31,570.35,Consumo,5726.12,48,5.6,0
1212,1195.34,1135.57,5.39,59.77,Consumo,1816.48,48,7.0,0
1213,1048.75,684.36,31.79,364.39,Consumo,4585.32,48,5.9,0
1214,2454.44,1126.56,41.52,1327.88,Consumo,4737.95,18,4.2,0
1215,1478.38,1169.75,33.75,308.63,Microcrédito,9435.83,36,7.3,0
1216,1720.86,445.24,29.69,1275.62,Consumo,1942.31,36,5.8,0
1217,911.57,494.98,42.88,416.59,Comercial,2986.03,60,1.2,0
1218,1763.96,823.53,32.96,940.43,Consumo,6974.94,48,11.4,0
1219,1811.86,846.63,30.99,965.23,Microcrédito,5685.18,6,5.6,0
1220,1465.92,789.03,15.5,676.89,Microcrédito,9778.67,36,2.7,0
1221,1526.97,990.34,2.0,536.63,Consumo,1997.67,24,0.8,0
1222,1151.94,347.39,3.15,804.55,Consumo,2336.45,18,3.2,0
1223,1926.26,1088.95,14.24,837.31,Microcrédito,2432.52,24,2.7,0
1224,751.57,444.85,32.03,306.72,Microcrédito,2187.76,6,7.6,0
1225,1442.72,463.3,29.7,979.42,Vivienda,33522.78,84,3.1,0
1226,618.35,316.73,61.55,301.62,Consumo,1403.29,6,2.6,0
1227,1077.32,830.88,20.48,246.44,Vivienda,20459.68,180,3.7,0
1228,632.05,234.74,54.37,397.31,Consumo,2333.63,12,5.4,0
1229,1413.54,706.67,38.65,706.87,Consumo,3215.21,6,5.8,0
1230,576.45,124.07,8.92,452.38,Microcrédito,2403.71,36,0.2,0
1231,687.94,496.81,18.55,191.13,Vivienda,12365.17,120,3.0,0
1232,1002.96,319.17,37.51,683.79,Vivienda,13150.63,120,2.3,0
1233,711.2,675.64,36.78,35.56,Consumo,1645.84,6,2.9,0
1234,1396.25,591.29,6.84,804.96,Consumo,2976.69,12,0.5,0
1235,912.78,500.91,45.45,411.87,Microcrédito,5866.08,36,1.8,0
1236,1150.57,583.76,16.2,566.81,Vivienda,20919.22,60,2.7,1
1237,1002.46,397.8,21.87,604.66,Consumo,4947.57,36,5.2,0
1238,2061.73,1079.46,17.51,982.27,Microcrédito,7462.94,6,3.4,0
1239,1429.35,566.87,7.04,862.48,Consumo,3490.78,18,2.3,0
1240,2364.97,1653.58,49.26,711.39,Consumo,9618.46,6,1.9,0
1241,1211.16,1010.26,95.0,200.9,Consumo,5853.11,48,2.3,1
1242,691.19,597.66,38.81,93.53,Consumo,1732.4,6,6.1,0
1243,1029.96,336.48,30.52,693.48,Vivienda,24808.23,60,18.3,0
1244,2334.06,2076.98,46.46,257.08,Vivienda,56799.95,240,4.8,0
1245,1719.07,1519.65,79.89,199.42,Microcrédito,5878.91,12,4.0,1
1246,1549.55,1064.46,20.0,485.09,Microcrédito,9872.04,24,2.0,0
1247,910.61,503.85,33.5,406.76,Consumo,3572.42,48,6.0,0
1248,628.9,366.52,2.91,262.38,Consumo,853.63,36,3.4,0
1249,874.08,626.89,35.26,247.19,Vivienda,27943.35,120,2.8,1
1250,2383.2,1433.52,35.25,949.68,Comercial,25783.97,36,1.3,0
1251,2144.71,1110.22,47.47,1034.49,Comercial,8762.22,48,1.6,0
1252,1402.63,923.52,27.71,479.11,Vivienda,16499.24,180,7.6,0
1253,1245.33,475.31,18.82,770.02,Consumo,2638.92,24,4.3,0
1254,727.33,237.06,16.58,490.27,Microcrédito,3013.04,12,1.8,0
1255,904.92,300.64,42.88,604.28,Microcrédito,3677.64,6,1.7,0
1256,1066.63,817.84,20.0,248.79,Microcrédito,7300.78,24,5.0,0
1257,530.91,376.6,48.42,154.31,Microcrédito,3491.28,6,5.7,0
1258,2027.89,825.93,62.72,1201.96,Consumo,8410.03,12,4.8,0
1259,1090.16,931.37,68.46,158.79,Consumo,4043.79,48,3.9,0
1260,2357.15,1239.46,6.24,1117.69,Consumo,7792.09,18,3.1,0
1261,729.6,562.93,10.28,166.67,Microcrédito,2530.71,36,0.5,0
1262,847.58,524.66,17.34,322.92,Microcrédito,1772.97,36,2.0,0
1263,603.97,327.27,55.57,276.7,Consumo,2536.75,36,3.3,1
1264,961.74,456.18,6.87,505.56,Microcrédito,2874.19,24,5.5,0
1265,642.64,382.37,59.08,260.27,Vivienda,15146.57,60,14.0,1
1266,668.02,404.18,51.14,263.84,Microcrédito,4591.47,18,7.3,0
1267,655.55,525.88,33.02,129.67,Microcrédito,944.12,18,9.3,0
1268,1044.57,413.73,51.62,630.84,Comercial,11457.64,48,3.8,0
1269,863.48,497.1,75.38,366.38,Consumo,2229.28,48,5.6,1
1270,350.0,173.62,64.8,176.38,Vivienda,5410.61,84,6.9,1
1271,1135.81,313.05,24.63,822.76,Consumo,4494.74,12,2.4,0
1272,712.57,481.71,31.12,230.86,Consumo,753.96,24,2.7,0
1273,1282.01,826.76,41.94,455.25,Vivienda,32475.54,84,7.1,0
1274,866.28,589.9,40.87,276.38,Comercial,7389.62,48,1.5,1
1275,938.36,577.45,55.01,360.91,Vivienda,25554.9,60,1.7,0
1276,773.45,329.72,58.71,443.73,Vivienda,9513.3,240,7.3,1
1277,2035.65,1052.66,63.39,982.99,Vivienda,60000.0,240,7.3,0
1278,581.43,236.32,60.52,345.11,Microcrédito,979.06,6,3.8,0
1279,1893.7,1596.87,35.85,296.83,Microcrédito,8244.38,36,3.5,0
1280,528.06,404.22,41.85,123.84,Consumo,1586.69,6,4.4,0
1281,884.21,406.7,30.94,477.51,Microcrédito,5112.84,24,2.8,0
1282,1588.21,1272.44,31.85,315.77,Microcrédito,10173.89,18,6.0,1
1283,955.9,480.3,55.15,475.6,Microcrédito,1451.85,12,1.0,0
1284,1154.63,819.39,16.37,335.24,Consumo,3977.56,12,2.0,0
1285,1435.36,913.95,43.13,521.41,Consumo,3972.23,18,5.0,0
1286,1538.23,938.84,36.99,599.39,Consumo,4458.62,18,7.7,0
1287,997.82,754.08,10.66,243.74,Consumo,2277.82,18,1.2,0
1288,445.88,315.84,45.65,130.04,Microcrédito,1084.87,24,5.2,0
1289,1929.59,1377.75,40.85,551.84,Comercial,3973.49,48,11.9,0
1290,666.87,385.48,25.78,281.39,Consumo,1128.26,24,3.5,0
1291,409.1,273.02,20.83,136.08,Vivienda,12422.41,84,5.3,0
1292,2004.59,911.44,51.27,1093.15,Microcrédito,8335.33,36,0.6,0
1293,805.24,237.35,24.48,567.89,Microcrédito,1904.4,36,6.7,0
1294,779.67,480.88,39.25,298.79,Comercial,6222.35,12,2.9,0
1295,1046.22,517.23,49.77,528.99,Consumo,1246.32,24,3.4,0
1296,1349.46,834.3,56.56,515.16,Consumo,5786.16,48,10.3,0
1297,1336.22,800.97,26.22,535.25,Microcrédito,6933.86,12,5.0,0
1298,861.85,520.32,29.68,341.53,Consumo,3151.04,48,4.0,0
1299,860.54,191.11,22.72,669.43,Microcrédito,3812.12,24,2.8,0
1300,1177.58,661.8,38.78,515.78,Microcrédito,5572.7,36,7.6,0
1301,726.16,288.82,9.61,437.34,Microcrédito,2000.52,36,4.0,0
1302,771.76,440.34,27.01,331.42,Consumo,2469.68,48,6.0,0
1303,681.0,436.57,47.18,244.43,Consumo,2089.4,12,10.5,0
1304,1017.57,729.78,7.08,287.79,Consumo,1165.79,48,1.4,0
1305,604.09,205.51,22.32,398.58,Vivienda,15012.77,120,4.1,0
1306,758.07,379.7,40.26,378.37,Consumo,852.58,6,7.5,0
1307,864.57,400.3,2.0,464.27,Microcrédito,5387.32,12,10.2,0
1308,1126.09,635.9,26.1,490.19,Consumo,3046.6,12,4.6,1
1309,848.0,432.68,10.36,415.32,Microcrédito,2706.77,18,0.8,0
1310,557.74,291.14,45.71,266.6,Vivienda,6022.32,60,5.1,0
1311,1391.15,1117.61,38.29,273.54,Microcrédito,4203.06,18,2.9,0
1312,1237.31,677.63,23.24,559.68,Consumo,5809.81,12,1.4,0
1313,1185.73,757.19,23.17,428.54,Microcrédito,5108.93,18,12.1,0
1314,802.66,438.59,25.89,364.07,Vivienda,13300.65,84,1.3,0
1315,502.81,359.94,28.7,142.87,Consumo,2064.43,48,3.7,1
1316,904.05,680.0,51.87,224.05,Vivienda,26771.66,240,8.9,0
1317,1390.55,1069.14,6.44,321.41,Microcrédito,6878.51,24,5.6,0
1318,1332.07,769.31,29.57,562.76,Consumo,5019.17,12,2.3,0
1319,793.66,322.3,55.36,471.36,Microcrédito,954.53,6,1.6,0
1320,1088.32,438.36,20.95,649.96,Consumo,4819.65,6,7.6,0
1321,937.69,361.5,27.53,576.19,Consumo,3620.55,18,0.5,0
1322,639.31,358.91,47.39,280.4,Vivienda,20560.32,60,11.4,0
1323,1234.95,444.81,28.22,790.14,Microcrédito,3975.97,24,7.3,0
1324,909.88,265.03,29.44,644.85,Microcrédito,5331.48,18,4.0,0
1325,350.0,271.87,2.28,78.13,Comercial,3170.78,24,3.0,0
1326,913.51,434.15,8.75,479.36,Vivienda,29459.16,240,4.4,0
1327,796.64,279.41,31.36,517.23,Consumo,2154.37,6,6.5,0
1328,823.08,664.75,53.91,158.33,Consumo,3000.96,18,9.6,1
1329,713.14,128.37,26.42,584.77,Microcrédito,1336.72,24,7.0,0
1330,559.63,367.84,74.12,191.79,Consumo,2700.02,12,3.0,0
1331,693.87,199.7,48.41,494.17,Consumo,1339.1,48,2.5,0
1332,1954.7,1856.96,6.53,97.74,Consumo,3310.39,36,2.1,0
1333,856.72,415.9,8.25,440.82,Microcrédito,2934.38,18,8.1,0
1334,1083.53,472.29,7.21,611.24,Consumo,2437.31,12,2.6,0
1335,2244.33,1848.47,37.47,395.86,Consumo,8885.18,18,2.2,1
1336,679.87,277.19,8.72,402.68,Microcrédito,2405.0,36,2.3,0
1337,702.95,344.56,19.78,358.39,Consumo,1583.11,18,1.2,0
1338,759.4,413.13,35.85,346.27,Vivienda,24284.57,180,1.8,0
1339,587.24,378.53,88.14,208.71,Comercial,1326.86,36,4.9,1
1340,2009.64,973.33,4.94,1036.31,Microcrédito,12584.89,6,3.6,0
1341,2500.5,1706.79,29.79,793.71,Microcrédito,16355.51,24,5.4,1
1342,603.39,341.29,32.29,262.1,Microcrédito,4102.71,36,6.0,0
1343,930.96,700.37,30.49,230.59,Consumo,2467.03,48,7.5,0
1344,1597.81,853.61,35.24,744.2,Consumo,2896.1,48,6.1,0
1345,1465.09,860.74,30.3,604.35,Consumo,4808.1,48,2.3,0
1346,2348.39,1260.37,17.81,1088.02,Microcrédito,7735.1,18,15.2,0
1347,798.16,567.44,36.67,230.72,Vivienda,21333.15,180,4.2,1
1348,350.0,207.4,19.17,142.6,Microcrédito,679.4,12,5.9,0
1349,565.21,244.66,56.16,320.55,Consumo,720.21,18,5.8,0
1350,1098.65,585.1,41.57,513.55,Consumo,1639.3,12,6.1,0
1351,830.88,571.44,35.18,259.44,Microcrédito,1963.48,24,1.3,0
1352,1246.17,744.05,56.52,502.12,Consumo,2490.78,48,7.5,0
1353,1365.12,478.33,2.0,886.79,Microcrédito,2025.88,18,5.4,0
1354,1315.93,935.56,24.69,380.37,Microcrédito,5362.47,24,2.0,0
1355,527.38,312.91,48.27,214.47,Consumo,543.31,36,5.7,0
1356,1327.86,698.05,30.38,629.81,Consumo,5742.2,12,8.8,0
1357,846.88,559.01,27.81,287.87,Microcrédito,1188.58,12,5.0,0
1358,1797.73,883.23,29.13,914.5,Microcrédito,10129.97,12,3.4,0
1359,790.6,547.55,29.64,243.05,Microcrédito,2383.51,18,5.2,0
1360,1293.37,949.65,32.15,343.72,Microcrédito,7103.93,18,8.1,0
1361,710.25,497.68,25.28,212.57,Microcrédito,963.04,24,9.1,0
1362,771.79,497.25,52.03,274.54,Consumo,2533.66,24,6.2,0
1363,1359.78,1049.48,85.42,310.3,Microcrédito,4610.88,6,3.9,0
1364,1984.14,861.98,48.38,1122.16,Comercial,4620.83,24,9.3,0
1365,1014.13,772.75,33.59,241.38,Microcrédito,4609.44,12,2.7,0
1366,596.3,284.24,65.48,312.06,Consumo,2739.81,24,5.3,0
1367,1307.23,303.81,27.35,1003.42,Microcrédito,4421.68,12,2.3,0
1368,1272.32,500.79,47.38,771.53,Consumo,6116.03,6,5.8,0
1369,584.49,288.58,33.35,295.91,Consumo,2461.36,24,4.4,0
1370,1066.86,693.86,52.15,373.0,Consumo,4032.3,18,6.1,0
1371,732.75,607.68,44.76,125.07,Microcrédito,3248.73,24,1.3,0
1372,1014.62,366.66,25.8,647.96,Consumo,4852.78,18,2.8,0
1373,1232.54,606.93,41.47,625.61,Vivienda,29796.57,240,2.7,0
1374,702.0,386.78,21.19,315.22,Vivienda,20347.57,240,3.2,0
1375,590.19,434.91,54.65,155.28,Microcrédito,2745.2,6,1.8,1
1376,806.0,491.72,40.19,314.28,Vivienda,19215.56,120,5.3,0
1377,983.87,517.88,46.44,465.99,Vivienda,17086.32,84,5.5,0
1378,1034.62,669.55,4.86,365.07,Consumo,4050.83,18,1.8,0
1379,652.41,459.3,41.41,193.11,Microcrédito,1353.41,12,8.0,0
1380,785.54,699.29,40.68,86.25,Microcrédito,5062.45,36,4.4,1
1381,918.47,445.35,47.89,473.12,Vivienda,12186.43,120,2.3,0
1382,1198.49,715.97,49.69,482.52,Consumo,5009.37,12,6.0,0
1383,462.89,249.21,51.29,213.68,Consumo,492.54,48,11.3,0
1384,887.07,322.58,39.36,564.49,Consumo,2446.99,36,3.4,0
1385,1369.6,861.32,39.08,508.28,Consumo,5083.16,12,3.4,0
1386,516.13,359.06,42.6,157.07,Consumo,1239.21,18,8.8,0
1387,758.36,232.68,18.49,525.68,Consumo,1507.31,18,3.2,0
1388,1553.9,806.17,32.43,747.73,Microcrédito,8675.31,12,4.6,0
1389,820.99,555.78,56.38,265.21,Consumo,1418.9,6,9.7,0
1390,718.35,565.89,23.4,152.46,Vivienda,11820.36,120,1.6,0
1391,760.52,405.61,41.98,354.91,Consumo,1041.09,24,5.1,0
1392,1175.72,629.17,21.05,546.55,Microcrédito,7823.61,36,3.7,0
1393,567.58,102.16,19.04,465.42,Consumo,691.68,18,5.3,1
1394,687.79,270.34,43.48,417.45,Consumo,2419.27,18,2.4,0
1395,904.93,440.17,59.06,464.76,Consumo,2188.34,12,6.0,0
1396,1026.9,469.79,63.62,557.11,Consumo,2376.97,18,4.2,1
1397,1442.67,1267.32,27.77,175.35,Comercial,6037.59,48,8.3,0
1398,1003.92,564.89,53.33,439.03,Microcrédito,5929.66,24,4.5,0
1399,954.74,538.84,33.42,415.9,Microcrédito,1941.24,12,5.4,1
1400,2199.03,1157.04,32.83,1041.99,Microcrédito,7609.4,6,3.4,0
1401,1714.95,760.12,15.49,954.83,Microcrédito,7036.28,18,11.2,0
1402,1584.85,841.23,31.1,743.62,Consumo,6641.72,24,3.0,0
1403,2030.85,1826.38,29.95,204.47,Microcrédito,3141.72,18,2.5,0
1404,849.04,555.74,17.91,293.3,Microcrédito,5040.44,6,7.1,0
1405,377.56,250.51,36.75,127.05,Vivienda,12848.74,60,4.6,0
1406,1658.86,821.1,23.96,837.76,Consumo,4325.73,48,9.1,0
1407,897.9,613.69,46.63,284.21,Microcrédito,2159.87,6,3.9,0
1408,772.75,139.1,23.03,633.65,Microcrédito,1803.24,12,4.2,0
1409,712.46,307.23,52.3,405.23,Consumo,2830.94,36,5.8,0
1410,1487.21,729.64,10.46,757.57,Consumo,4506.73,36,6.0,0
1411,945.1,510.52,64.14,434.58,Consumo,1308.88,18,1.7,0
1412,417.19,333.33,18.62,83.86,Microcrédito,630.37,36,3.2,0
1413,1201.88,243.62,25.97,958.26,Microcrédito,3737.84,36,3.5,0
1414,1961.72,1127.9,43.36,833.82,Consumo,9617.92,6,3.1,0
1415,1339.53,663.95,34.01,675.58,Consumo,5812.91,24,3.1,0
1416,937.85,525.48,29.2,412.37,Consumo,2195.63,18,2.5,0
1417,829.55,339.43,42.93,490.12,Consumo,3307.77,18,1.0,0
1418,1621.83,552.44,28.21,1069.39,Microcrédito,9122.93,36,0.4,0
1419,828.12,600.8,23.14,227.32,Vivienda,23015.72,84,0.9,1
1420,782.93,558.06,61.91,224.87,Microcrédito,4197.88,6,3.8,1
1421,395.29,169.2,30.8,226.09,Consumo,1071.08,6,7.8,0
1422,1921.93,608.25,10.51,1313.68,Microcrédito,8591.38,18,2.1,0
1423,921.34,693.9,33.69,227.44,Consumo,3139.48,48,2.0,0
1424,1776.56,820.41,24.28,956.15,Consumo,5620.07,6,7.8,0
1425,2113.13,1688.22,38.9,424.91,Microcrédito,5818.52,36,3.2,0
1426,881.17,481.97,72.87,399.2,Consumo,1923.85,24,6.2,1
1427,1964.17,983.66,24.84,980.51,Consumo,2487.96,36,0.6,0
1428,721.95,316.9,7.28,405.05,Microcrédito,1932.72,36,4.5,0
1429,1878.64,1153.95,16.6,724.69,Consumo,8862.99,18,1.7,0
1430,1057.96,693.55,34.4,364.41,Consumo,1982.09,18,0.9,0
1431,1534.71,765.71,47.45,769.0,Consumo,1644.94,18,0.3,0
1432,371.78,163.92,26.35,207.86,Consumo,449.68,6,4.8,0
1433,928.2,598.11,36.31,330.09,Consumo,1665.92,18,4.6,1
1434,797.84,517.3,39.92,280.54,Microcrédito,2783.8,6,5.3,1
1435,642.28,326.36,35.64,315.92,Comercial,4327.54,48,2.3,0
1436,669.77,198.66,27.44,471.11,Microcrédito,4406.23,36,8.1,0
1437,796.43,398.06,40.86,398.37,Consumo,2353.07,12,6.7,0
1438,768.56,584.8,82.75,183.76,Microcrédito,5266.38,36,5.2,0
1439,1372.79,684.22,46.29,688.57,Consumo,6694.07,18,2.1,0
1440,1249.28,888.67,58.19,360.61,Consumo,5423.83,18,3.3,0
1441,957.97,564.19,34.8,393.78,Comercial,2341.08,24,2.8,0
1442,975.27,788.02,5.96,187.25,Vivienda,26506.81,84,1.2,1
1443,1726.17,1106.4,30.41,619.77,Microcrédito,10166.34,36,3.8,0
1444,507.86,342.03,3.28,165.83,Microcrédito,675.1,12,2.2,0
1445,1024.13,513.35,33.93,510.78,Microcrédito,7006.9,36,0.7,0
1446,1758.45,560.54,14.54,1197.91,Consumo,2264.64,18,5.2,0
1447,1265.77,694.46,37.04,571.31,Consumo,1295.22,48,2.3,0
1448,972.72,515.45,30.45,457.27,Microcrédito,1506.39,6,1.2,0
1449,1019.59,731.68,45.75,287.91,Consumo,2766.1,36,4.0,1
1450,1014.92,228.97,27.32,785.95,Comercial,10301.1,24,1.8,1
1451,964.07,382.31,22.85,581.76,Microcrédito,5113.34,18,2.8,0
1452,825.79,612.01,51.56,213.78,Microcrédito,4859.11,36,2.4,0
1453,1261.69,526.5,54.39,735.19,Microcrédito,7092.35,12,1.7,0
1454,783.81,725.94,72.97,57.87,Consumo,1816.16,24,4.6,1
1455,1545.04,936.81,43.87,608.23,Microcrédito,4732.84,24,9.8,0
1456,866.21,446.86,40.17,419.35,Consumo,2300.51,48,1.9,0
1457,458.21,421.35,14.76,36.86,Consumo,2187.63,48,4.8,0
1458,1292.3,729.71,14.83,562.59,Microcrédito,5676.14,24,10.2,0
1459,497.99,201.84,58.27,296.15,Microcrédito,3318.8,12,4.1,0
1460,952.77,905.13,52.22,47.64,Microcrédito,5309.9,36,5.3,0
1461,628.17,434.76,50.3,193.41,Consumo,2758.3,24,6.2,0
1462,875.71,579.32,54.17,296.39,Microcrédito,3936.83,12,11.3,0
1463,728.38,511.41,31.69,216.97,Microcrédito,1352.95,12,6.4,0
1464,1135.92,673.31,41.07,462.61,Microcrédito,4116.94,36,3.7,1
1465,604.05,398.79,59.64,205.26,Consumo,1310.35,48,5.3,0
1466,1751.71,728.35,34.22,1023.36,Microcrédito,2211.66,18,6.2,0
1467,1315.14,718.74,20.5,596.4,Vivienda,24840.37,240,12.7,0
1468,687.17,592.51,33.62,94.66,Consumo,1069.68,12,9.8,0
1469,1193.67,362.27,11.34,831.4,Microcrédito,3781.91,6,6.1,0
1470,507.19,274.45,54.15,232.74,Microcrédito,2138.27,24,0.3,0
1471,1326.0,766.97,35.41,559.03,Consumo,4568.8,48,11.1,0
